game_id,trick_number,player_idx,is_declarer,hand,current_trick,played_cards,legal_actions,rulebased_choice,rulebased_value,best_action,best_value,is_mistake,mistake_severity,num_options,value_10_Acorn,value_10_Bell,value_10_Heart,value_10_Leaf,value_7_Acorn,value_7_Bell,value_7_Heart,value_7_Leaf,value_8_Acorn,value_8_Bell,value_8_Heart,value_8_Leaf,value_9_Acorn,value_9_Bell,value_9_Heart,value_9_Leaf,value_A_Acorn,value_A_Bell,value_A_Heart,value_A_Leaf,value_K_Acorn,value_K_Bell,value_K_Heart,value_K_Leaf,value_O_Acorn,value_O_Bell,value_O_Heart,value_O_Leaf,value_U_Acorn,value_U_Bell,value_U_Heart,value_U_Leaf
28,3,1,True,7_Leaf|8_Leaf|7_Bell|8_Heart|K_Leaf,0:7_Acorn,O_Acorn|10_Heart|O_Bell|U_Leaf|9_Heart|U_Acorn|O_Leaf|A_Heart|K_Heart|O_Heart|7_Heart|U_Heart,7_Leaf|8_Leaf|7_Bell|8_Heart|K_Leaf,8_Heart,0.85,7_Bell,0.885,False,0.03500000000000003,5,,,,,,0.885,,0.87,,,0.85,0.84,,,,,,,,,,,,0.84,,,,,,,,
28,3,2,True,A_Leaf|10_Acorn|A_Acorn|8_Acorn|U_Bell,0:7_Acorn|1:8_Heart,O_Acorn|10_Heart|O_Bell|U_Leaf|9_Heart|U_Acorn|O_Leaf|A_Heart|K_Heart|O_Heart|7_Heart|U_Heart,10_Acorn|A_Acorn|8_Acorn,A_Acorn,0.865,8_Acorn,0.94,True,0.07499999999999996,3,0.875,,,,,,,,0.94,,,,,,,,0.865,,,,,,,,,,,,,,,
28,4,1,True,7_Leaf|8_Leaf|7_Bell|K_Leaf,,O_Acorn|10_Heart|O_Bell|U_Leaf|9_Heart|U_Acorn|O_Leaf|A_Heart|K_Heart|O_Heart|7_Heart|U_Heart|7_Acorn|8_Heart|A_Acorn|K_Acorn,7_Leaf|8_Leaf|7_Bell|K_Leaf,7_Leaf,0.935,K_Leaf,0.955,False,0.019999999999999907,4,,,,,,0.625,,0.935,,,,0.895,,,,,,,,,,,,0.955,,,,,,,,
28,5,2,True,10_Acorn|8_Acorn|U_Bell,,O_Acorn|10_Heart|O_Bell|U_Leaf|9_Heart|U_Acorn|O_Leaf|A_Heart|K_Heart|O_Heart|7_Heart|U_Heart|7_Acorn|8_Heart|A_Acorn|K_Acorn|7_Leaf|A_Leaf|10_Leaf|9_Leaf,10_Acorn|8_Acorn|U_Bell,8_Acorn,0.83,10_Acorn,1.0,True,0.17000000000000004,3,1.0,,,,,,,,0.83,,,,,,,,,,,,,,,,,,,,,0.91,,
28,5,3,False,A_Bell|K_Bell|8_Bell,2:8_Acorn,O_Acorn|10_Heart|O_Bell|U_Leaf|9_Heart|U_Acorn|O_Leaf|A_Heart|K_Heart|O_Heart|7_Heart|U_Heart|7_Acorn|8_Heart|A_Acorn|K_Acorn|7_Leaf|A_Leaf|10_Leaf|9_Leaf,A_Bell|K_Bell|8_Bell,8_Bell,0.06,A_Bell,0.19,True,0.13,3,,,,,,,,,,0.06,,,,,,,,0.19,,,,0.135,,,,,,,,,,
28,5,1,True,8_Leaf|7_Bell|K_Leaf,2:8_Acorn|3:8_Bell|0:9_Acorn,O_Acorn|10_Heart|O_Bell|U_Leaf|9_Heart|U_Acorn|O_Leaf|A_Heart|K_Heart|O_Heart|7_Heart|U_Heart|7_Acorn|8_Heart|A_Acorn|K_Acorn|7_Leaf|A_Leaf|10_Leaf|9_Leaf,8_Leaf|7_Bell|K_Leaf,7_Bell,0.945,8_Leaf,1.0,True,0.05500000000000005,3,,,,,,0.945,,,,,,1.0,,,,,,,,,,,,0.895,,,,,,,,
28,6,0,False,10_Bell|9_Bell,,O_Acorn|10_Heart|O_Bell|U_Leaf|9_Heart|U_Acorn|O_Leaf|A_Heart|K_Heart|O_Heart|7_Heart|U_Heart|7_Acorn|8_Heart|A_Acorn|K_Acorn|7_Leaf|A_Leaf|10_Leaf|9_Leaf|8_Acorn|8_Bell|9_Acorn|7_Bell,10_Bell|9_Bell,9_Bell,0.0,10_Bell,0.13,True,0.13,2,,0.13,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
28,6,1,True,8_Leaf|K_Leaf,0:9_Bell,O_Acorn|10_Heart|O_Bell|U_Leaf|9_Heart|U_Acorn|O_Leaf|A_Heart|K_Heart|O_Heart|7_Heart|U_Heart|7_Acorn|8_Heart|A_Acorn|K_Acorn|7_Leaf|A_Leaf|10_Leaf|9_Leaf|8_Acorn|8_Bell|9_Acorn|7_Bell,8_Leaf|K_Leaf,8_Leaf,1.0,8_Leaf,1.0,False,0.0,2,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,
28,6,2,True,10_Acorn|U_Bell,0:9_Bell|1:8_Leaf,O_Acorn|10_Heart|O_Bell|U_Leaf|9_Heart|U_Acorn|O_Leaf|A_Heart|K_Heart|O_Heart|7_Heart|U_Heart|7_Acorn|8_Heart|A_Acorn|K_Acorn|7_Leaf|A_Leaf|10_Leaf|9_Leaf|8_Acorn|8_Bell|9_Acorn|7_Bell,10_Acorn|U_Bell,U_Bell,1.0,10_Acorn,1.0,False,0.0,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
28,6,3,False,A_Bell|K_Bell,0:9_Bell|1:8_Leaf|2:U_Bell,O_Acorn|10_Heart|O_Bell|U_Leaf|9_Heart|U_Acorn|O_Leaf|A_Heart|K_Heart|O_Heart|7_Heart|U_Heart|7_Acorn|8_Heart|A_Acorn|K_Acorn|7_Leaf|A_Leaf|10_Leaf|9_Leaf|8_Acorn|8_Bell|9_Acorn|7_Bell,A_Bell|K_Bell,K_Bell,0.0,A_Bell,0.0,False,0.0,2,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,
29,0,2,True,7_Acorn|9_Bell|7_Bell|10_Heart|O_Bell|10_Bell|U_Heart|K_Heart,,,7_Acorn|9_Bell|7_Bell|10_Heart|O_Bell|10_Bell|U_Heart|K_Heart,O_Bell,0.39,10_Bell,0.46,True,0.07,8,,0.46,0.385,,0.395,0.395,,,,,,,,0.33,,,,,,,,,0.35,,,0.39,,,,,0.38,
29,0,3,True,8_Leaf|K_Bell|K_Leaf|O_Heart|A_Bell|A_Acorn|A_Heart|7_Leaf,2:O_Bell,,O_Heart|A_Heart,A_Heart,0.445,A_Heart,0.445,False,0.0,2,,,,,,,,,,,,,,,,,,,0.445,,,,,,,,0.285,,,,,
29,0,0,False,U_Bell|U_Acorn|A_Leaf|O_Acorn|10_Acorn|K_Acorn|8_Heart|9_Leaf,2:O_Bell|3:A_Heart,,U_Bell|U_Acorn|O_Acorn|8_Heart,O_Acorn,0.635,O_Acorn,0.635,False,0.0,4,,,,,,,,,,,0.485,,,,,,,,,,,,,,0.635,,,,0.45,0.485,,
29,0,1,False,7_Heart|O_Leaf|9_Heart|8_Acorn|U_Leaf|9_Acorn|8_Bell|10_Leaf,2:O_Bell|3:A_Heart|0:O_Acorn,,7_Heart|O_Leaf|9_Heart|U_Leaf,O_Leaf,0.555,7_Heart,0.75,True,0.19499999999999995,4,,,,,,,0.75,,,,,,,,0.715,,,,,,,,,,,,,0.555,,,,0.71
29,1,0,False,U_Bell|U_Acorn|A_Leaf|10_Acorn|K_Acorn|8_Heart|9_Leaf,,O_Bell|A_Heart|O_Acorn|O_Leaf,U_Bell|U_Acorn|A_Leaf|10_Acorn|K_Acorn|8_Heart|9_Leaf,U_Acorn,0.575,8_Heart,0.69,True,0.11499999999999999,7,0.575,,,,,,,,,,0.69,,,,,0.64,,,,0.57,0.595,,,,,,,,0.575,0.57,,
29,1,1,False,7_Heart|9_Heart|8_Acorn|U_Leaf|9_Acorn|8_Bell|10_Leaf,0:U_Acorn,O_Bell|A_Heart|O_Acorn|O_Leaf,7_Heart|9_Heart|U_Leaf,U_Leaf,0.425,9_Heart,0.65,True,0.22500000000000003,3,,,,,,,0.605,,,,,,,,0.65,,,,,,,,,,,,,,,,,0.425
29,1,2,True,7_Acorn|9_Bell|7_Bell|10_Heart|10_Bell|U_Heart|K_Heart,0:U_Acorn|1:U_Leaf,O_Bell|A_Heart|O_Acorn|O_Leaf,10_Heart|U_Heart|K_Heart,U_Heart,0.48,K_Heart,0.635,True,0.15500000000000003,3,,,0.63,,,,,,,,,,,,,,,,,,,,0.635,,,,,,,,0.48,
29,2,3,True,8_Leaf|K_Bell|K_Leaf|A_Bell|A_Acorn|7_Leaf,,O_Bell|A_Heart|O_Acorn|O_Leaf|U_Acorn|U_Leaf|U_Heart|O_Heart,8_Leaf|K_Bell|K_Leaf|A_Bell|A_Acorn|7_Leaf,A_Acorn,0.595,A_Acorn,0.595,False,0.0,6,,,,,,,,0.445,,,,0.475,,,,,0.595,0.575,,,,0.535,,0.435,,,,,,,,
29,2,0,False,U_Bell|A_Leaf|10_Acorn|K_Acorn|8_Heart|9_Leaf,3:A_Acorn,O_Bell|A_Heart|O_Acorn|O_Leaf|U_Acorn|U_Leaf|U_Heart|O_Heart,10_Acorn|K_Acorn,K_Acorn,0.51,10_Acorn,0.525,False,0.015000000000000013,2,0.525,,,,,,,,,,,,,,,,,,,,0.51,,,,,,,,,,,
29,2,1,False,7_Heart|9_Heart|8_Acorn|9_Acorn|8_Bell|10_Leaf,3:A_Acorn|0:K_Acorn,O_Bell|A_Heart|O_Acorn|O_Leaf|U_Acorn|U_Leaf|U_Heart|O_Heart,8_Acorn|9_Acorn,8_Acorn,0.525,8_Acorn,0.525,False,0.0,2,,,,,,,,,0.525,,,,0.5,,,,,,,,,,,,,,,,,,,
29,3,3,True,8_Leaf|K_Bell|K_Leaf|A_Bell|7_Leaf,,O_Bell|A_Heart|O_Acorn|O_Leaf|U_Acorn|U_Leaf|U_Heart|O_Heart|A_Acorn|K_Acorn|8_Acorn|7_Acorn,8_Leaf|K_Bell|K_Leaf|A_Bell|7_Leaf,A_Bell,0.555,K_Bell,0.56,False,0.0050000000000000044,5,,,,,,,,0.42,,,,0.42,,,,,,0.555,,,,0.56,,0.365,,,,,,,,
29,3,0,False,U_Bell|A_Leaf|10_Acorn|8_Heart|9_Leaf,3:A_Bell,O_Bell|A_Heart|O_Acorn|O_Leaf|U_Acorn|U_Leaf|U_Heart|O_Heart|A_Acorn|K_Acorn|8_Acorn|7_Acorn,U_Bell|A_Leaf|10_Acorn|8_Heart|9_Leaf,U_Bell,0.345,8_Heart,0.8,True,0.45500000000000007,5,0.155,,,,,,,,,,0.8,,,,,0.335,,,,0.22,,,,,,,,,,0.345,,
29,3,2,True,9_Bell|7_Bell|10_Heart|10_Bell|K_Heart,3:A_Bell|0:U_Bell|1:8_Bell,O_Bell|A_Heart|O_Acorn|O_Leaf|U_Acorn|U_Leaf|U_Heart|O_Heart|A_Acorn|K_Acorn|8_Acorn|7_Acorn,9_Bell|7_Bell|10_Bell,7_Bell,0.625,9_Bell,0.635,False,0.010000000000000009,3,,0.6,,,,0.625,,,,,,,,0.635,,,,,,,,,,,,,,,,,,
29,4,0,False,A_Leaf|10_Acorn|8_Heart|9_Leaf,,O_Bell|A_Heart|O_Acorn|O_Leaf|U_Acorn|U_Leaf|U_Heart|O_Heart|A_Acorn|K_Acorn|8_Acorn|7_Acorn|A_Bell|U_Bell|8_Bell|7_Bell,A_Leaf|10_Acorn|8_Heart|9_Leaf,A_Leaf,0.43,10_Acorn,0.46,False,0.030000000000000027,4,0.46,,,,,,,,,,0.155,,,,,0.39,,,,0.43,,,,,,,,,,,,
29,4,2,True,9_Bell|10_Heart|10_Bell|K_Heart,0:A_Leaf|1:10_Leaf,O_Bell|A_Heart|O_Acorn|O_Leaf|U_Acorn|U_Leaf|U_Heart|O_Heart|A_Acorn|K_Acorn|8_Acorn|7_Acorn|A_Bell|U_Bell|8_Bell|7_Bell,9_Bell|10_Heart|10_Bell|K_Heart,10_Heart,0.91,10_Heart,0.91,False,0.0,4,,0.0,0.91,,,,,,,,,,,0.375,,,,,,,,,0.89,,,,,,,,,
29,4,3,True,8_Leaf|K_Bell|K_Leaf|7_Leaf,0:A_Leaf|1:10_Leaf|2:10_Heart,O_Bell|A_Heart|O_Acorn|O_Leaf|U_Acorn|U_Leaf|U_Heart|O_Heart|A_Acorn|K_Acorn|8_Acorn|7_Acorn|A_Bell|U_Bell|8_Bell|7_Bell,8_Leaf|K_Leaf|7_Leaf,K_Leaf,1.0,K_Leaf,1.0,False,0.0,3,,,,,,,,0.865,,,,0.81,,,,,,,,,,,,1.0,,,,,,,,
29,5,2,True,9_Bell|10_Bell|K_Heart,,O_Bell|A_Heart|O_Acorn|O_Leaf|U_Acorn|U_Leaf|U_Heart|O_Heart|A_Acorn|K_Acorn|8_Acorn|7_Acorn|A_Bell|U_Bell|8_Bell|7_Bell|A_Leaf|10_Leaf|10_Heart|K_Leaf,9_Bell|10_Bell|K_Heart,9_Bell,1.0,9_Bell,1.0,False,0.0,3,,1.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,
29,5,0,False,10_Acorn|8_Heart|9_Leaf,2:9_Bell|3:K_Bell,O_Bell|A_Heart|O_Acorn|O_Leaf|U_Acorn|U_Leaf|U_Heart|O_Heart|A_Acorn|K_Acorn|8_Acorn|7_Acorn|A_Bell|U_Bell|8_Bell|7_Bell|A_Leaf|10_Leaf|10_Heart|K_Leaf,10_Acorn|8_Heart|9_Leaf,8_Heart,0.0,10_Acorn,0.0,False,0.0,3,0.0,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,
29,5,1,False,7_Heart|9_Heart|9_Acorn,2:9_Bell|3:K_Bell|0:8_Heart,O_Bell|A_Heart|O_Acorn|O_Leaf|U_Acorn|U_Leaf|U_Heart|O_Heart|A_Acorn|K_Acorn|8_Acorn|7_Acorn|A_Bell|U_Bell|8_Bell|7_Bell|A_Leaf|10_Leaf|10_Heart|K_Leaf,7_Heart|9_Heart|9_Acorn,7_Heart,0.0,7_Heart,0.0,False,0.0,3,,,,,,,0.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,
29,6,0,False,10_Acorn|9_Leaf,,O_Bell|A_Heart|O_Acorn|O_Leaf|U_Acorn|U_Leaf|U_Heart|O_Heart|A_Acorn|K_Acorn|8_Acorn|7_Acorn|A_Bell|U_Bell|8_Bell|7_Bell|A_Leaf|10_Leaf|10_Heart|K_Leaf|9_Bell|K_Bell|8_Heart|7_Heart,10_Acorn|9_Leaf,10_Acorn,0.0,10_Acorn,0.0,False,0.0,2,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
29,6,2,True,10_Bell|K_Heart,0:10_Acorn|1:9_Acorn,O_Bell|A_Heart|O_Acorn|O_Leaf|U_Acorn|U_Leaf|U_Heart|O_Heart|A_Acorn|K_Acorn|8_Acorn|7_Acorn|A_Bell|U_Bell|8_Bell|7_Bell|A_Leaf|10_Leaf|10_Heart|K_Leaf|9_Bell|K_Bell|8_Heart|7_Heart,10_Bell|K_Heart,K_Heart,1.0,10_Bell,1.0,False,0.0,2,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
29,6,3,True,8_Leaf|7_Leaf,0:10_Acorn|1:9_Acorn|2:K_Heart,O_Bell|A_Heart|O_Acorn|O_Leaf|U_Acorn|U_Leaf|U_Heart|O_Heart|A_Acorn|K_Acorn|8_Acorn|7_Acorn|A_Bell|U_Bell|8_Bell|7_Bell|A_Leaf|10_Leaf|10_Heart|K_Leaf|9_Bell|K_Bell|8_Heart|7_Heart,8_Leaf|7_Leaf,7_Leaf,1.0,8_Leaf,1.0,False,0.0,2,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
30,0,3,True,A_Bell|K_Bell|O_Heart|O_Leaf|7_Leaf|10_Heart|K_Leaf|7_Acorn,,,A_Bell|K_Bell|O_Heart|O_Leaf|7_Leaf|10_Heart|K_Leaf|7_Acorn,O_Leaf,0.8,A_Bell,0.935,True,0.135,8,,,0.815,,0.835,,,0.83,,,,,,,,,,0.935,,,,0.69,,0.775,,,0.795,0.8,,,,
30,0,0,False,U_Acorn|10_Leaf|K_Heart|K_Acorn|A_Leaf|9_Acorn|10_Bell|U_Bell,3:O_Leaf,,U_Acorn|K_Heart|U_Bell,U_Acorn,0.13,K_Heart,0.245,True,0.11499999999999999,3,,,,,,,,,,,,,,,,,,,,,,,0.245,,,,,,0.13,0.205,,
30,0,1,False,8_Acorn|7_Bell|O_Bell|9_Heart|10_Acorn|A_Heart|7_Heart|9_Bell,3:O_Leaf|0:U_Acorn,,O_Bell|9_Heart|A_Heart|7_Heart,7_Heart,0.2,9_Heart,0.21,False,0.009999999999999981,4,,,,,,,0.2,,,,,,,,0.21,,,,0.09,,,,,,,0.125,,,,,,
30,0,2,True,9_Leaf|O_Acorn|U_Heart|8_Bell|U_Leaf|8_Leaf|8_Heart|A_Acorn,3:O_Leaf|0:U_Acorn|1:7_Heart,,O_Acorn|U_Heart|U_Leaf|8_Heart,O_Acorn,0.725,8_Heart,0.88,True,0.15500000000000003,4,,,,,,,,,,,0.88,,,,,,,,,,,,,,0.725,,,,,,0.81,0.85
30,1,2,True,9_Leaf|U_Heart|8_Bell|U_Leaf|8_Leaf|8_Heart|A_Acorn,,O_Leaf|U_Acorn|7_Heart|O_Acorn,9_Leaf|U_Heart|8_Bell|U_Leaf|8_Leaf|8_Heart|A_Acorn,U_Leaf,0.765,8_Bell,0.78,False,0.015000000000000013,7,,,,,,,,,,0.78,0.74,0.77,,,,0.76,0.78,,,,,,,,,,,,,,0.76,0.765
30,1,3,True,A_Bell|K_Bell|O_Heart|7_Leaf|10_Heart|K_Leaf|7_Acorn,2:U_Leaf,O_Leaf|U_Acorn|7_Heart|O_Acorn,O_Heart|10_Heart,10_Heart,0.835,10_Heart,0.835,False,0.0,2,,,0.835,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,
30,1,0,False,10_Leaf|K_Heart|K_Acorn|A_Leaf|9_Acorn|10_Bell|U_Bell,2:U_Leaf|3:10_Heart,O_Leaf|U_Acorn|7_Heart|O_Acorn,K_Heart|U_Bell,U_Bell,0.21,K_Heart,0.235,False,0.024999999999999994,2,,,,,,,,,,,,,,,,,,,,,,,0.235,,,,,,,0.21,,
30,1,1,False,8_Acorn|7_Bell|O_Bell|9_Heart|10_Acorn|A_Heart|9_Bell,2:U_Leaf|3:10_Heart|0:U_Bell,O_Leaf|U_Acorn|7_Heart|O_Acorn,O_Bell|9_Heart|A_Heart,O_Bell,0.37,O_Bell,0.37,False,0.0,3,,,,,,,,,,,,,,,0.15,,,,0.105,,,,,,,0.37,,,,,,
30,2,1,False,8_Acorn|7_Bell|9_Heart|10_Acorn|A_Heart|9_Bell,,O_Leaf|U_Acorn|7_Heart|O_Acorn|U_Leaf|10_Heart|U_Bell|O_Bell,8_Acorn|7_Bell|9_Heart|10_Acorn|A_Heart|9_Bell,9_Heart,0.56,9_Heart,0.56,False,0.0,6,0.3,,,,,0.36,,,0.48,,,,,0.39,0.56,,,,0.315,,,,,,,,,,,,,
30,2,2,True,9_Leaf|U_Heart|8_Bell|8_Leaf|8_Heart|A_Acorn,1:9_Heart,O_Leaf|U_Acorn|7_Heart|O_Acorn|U_Leaf|10_Heart|U_Bell|O_Bell,U_Heart|8_Heart,U_Heart,0.3,8_Heart,0.595,True,0.295,2,,,,,,,,,,,0.595,,,,,,,,,,,,,,,,,,,,0.3,
30,3,3,True,A_Bell|K_Bell|7_Leaf|K_Leaf|7_Acorn,,O_Leaf|U_Acorn|7_Heart|O_Acorn|U_Leaf|10_Heart|U_Bell|O_Bell|9_Heart|U_Heart|O_Heart|K_Heart,A_Bell|K_Bell|7_Leaf|K_Leaf|7_Acorn,A_Bell,0.5,A_Bell,0.5,False,0.0,5,,,,,0.305,,,0.235,,,,,,,,,,0.5,,,,0.135,,0.305,,,,,,,,
30,3,1,False,8_Acorn|7_Bell|10_Acorn|A_Heart|9_Bell,3:A_Bell|0:10_Bell,O_Leaf|U_Acorn|7_Heart|O_Acorn|U_Leaf|10_Heart|U_Bell|O_Bell|9_Heart|U_Heart|O_Heart|K_Heart,7_Bell|9_Bell,7_Bell,0.4,9_Bell,0.415,False,0.014999999999999958,2,,,,,,0.4,,,,,,,,0.415,,,,,,,,,,,,,,,,,,
30,4,3,True,K_Bell|7_Leaf|K_Leaf|7_Acorn,,O_Leaf|U_Acorn|7_Heart|O_Acorn|U_Leaf|10_Heart|U_Bell|O_Bell|9_Heart|U_Heart|O_Heart|K_Heart|A_Bell|10_Bell|7_Bell|8_Bell,K_Bell|7_Leaf|K_Leaf|7_Acorn,7_Leaf,0.435,K_Bell,0.755,True,0.32,4,,,,,0.65,,,0.435,,,,,,,,,,,,,,0.755,,0.43,,,,,,,,
30,4,0,False,10_Leaf|K_Acorn|A_Leaf|9_Acorn,3:7_Leaf,O_Leaf|U_Acorn|7_Heart|O_Acorn|U_Leaf|10_Heart|U_Bell|O_Bell|9_Heart|U_Heart|O_Heart|K_Heart|A_Bell|10_Bell|7_Bell|8_Bell,10_Leaf|A_Leaf,10_Leaf,0.49,10_Leaf,0.49,False,0.0,2,,,,0.49,,,,,,,,,,,,,,,,0.49,,,,,,,,,,,,
30,4,1,False,8_Acorn|10_Acorn|A_Heart|9_Bell,3:7_Leaf|0:10_Leaf,O_Leaf|U_Acorn|7_Heart|O_Acorn|U_Leaf|10_Heart|U_Bell|O_Bell|9_Heart|U_Heart|O_Heart|K_Heart|A_Bell|10_Bell|7_Bell|8_Bell,8_Acorn|10_Acorn|A_Heart|9_Bell,10_Acorn,0.94,10_Acorn,0.94,False,0.0,4,0.94,,,,,,,,0.32,,,,,0.535,,,,,0.265,,,,,,,,,,,,,
30,4,2,True,9_Leaf|8_Leaf|8_Heart|A_Acorn,3:7_Leaf|0:10_Leaf|1:10_Acorn,O_Leaf|U_Acorn|7_Heart|O_Acorn|U_Leaf|10_Heart|U_Bell|O_Bell|9_Heart|U_Heart|O_Heart|K_Heart|A_Bell|10_Bell|7_Bell|8_Bell,9_Leaf|8_Leaf,8_Leaf,0.055,9_Leaf,0.115,True,0.060000000000000005,2,,,,,,,,,,,,0.055,,,,0.115,,,,,,,,,,,,,,,,
30,5,0,False,K_Acorn|A_Leaf|9_Acorn,,O_Leaf|U_Acorn|7_Heart|O_Acorn|U_Leaf|10_Heart|U_Bell|O_Bell|9_Heart|U_Heart|O_Heart|K_Heart|A_Bell|10_Bell|7_Bell|8_Bell|7_Leaf|10_Leaf|10_Acorn|8_Leaf,K_Acorn|A_Leaf|9_Acorn,A_Leaf,1.0,A_Leaf,1.0,False,0.0,3,,,,,,,,,,,,,0.855,,,,,,,1.0,0.845,,,,,,,,,,,
30,5,1,False,8_Acorn|A_Heart|9_Bell,0:A_Leaf,O_Leaf|U_Acorn|7_Heart|O_Acorn|U_Leaf|10_Heart|U_Bell|O_Bell|9_Heart|U_Heart|O_Heart|K_Heart|A_Bell|10_Bell|7_Bell|8_Bell|7_Leaf|10_Leaf|10_Acorn|8_Leaf,8_Acorn|A_Heart|9_Bell,A_Heart,1.0,8_Acorn,1.0,False,0.0,3,,,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,
30,6,1,False,8_Acorn|9_Bell,,O_Leaf|U_Acorn|7_Heart|O_Acorn|U_Leaf|10_Heart|U_Bell|O_Bell|9_Heart|U_Heart|O_Heart|K_Heart|A_Bell|10_Bell|7_Bell|8_Bell|7_Leaf|10_Leaf|10_Acorn|8_Leaf|A_Leaf|A_Heart|9_Leaf|K_Leaf,8_Acorn|9_Bell,8_Acorn,1.0,8_Acorn,1.0,False,0.0,2,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
30,6,0,False,K_Acorn|9_Acorn,1:8_Acorn|2:A_Acorn|3:7_Acorn,O_Leaf|U_Acorn|7_Heart|O_Acorn|U_Leaf|10_Heart|U_Bell|O_Bell|9_Heart|U_Heart|O_Heart|K_Heart|A_Bell|10_Bell|7_Bell|8_Bell|7_Leaf|10_Leaf|10_Acorn|8_Leaf|A_Leaf|A_Heart|9_Leaf|K_Leaf,K_Acorn|9_Acorn,9_Acorn,1.0,K_Acorn,1.0,False,0.0,2,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
31,0,2,True,10_Acorn|7_Acorn|10_Leaf|8_Acorn|A_Acorn|7_Leaf|A_Heart|8_Heart,,,10_Acorn|7_Acorn|10_Leaf|8_Acorn|A_Acorn|7_Leaf|A_Heart|8_Heart,8_Heart,0.76,10_Leaf,0.825,True,0.06499999999999995,8,0.625,,,0.825,0.77,,,0.675,0.725,,0.76,,,,,,0.7,,0.73,,,,,,,,,,,,,
31,0,3,False,U_Leaf|U_Bell|9_Bell|U_Acorn|K_Heart|9_Acorn|9_Leaf|K_Bell,2:8_Heart,,U_Leaf|U_Bell|U_Acorn|K_Heart,U_Leaf,0.2,K_Heart,0.295,True,0.09499999999999997,4,,,,,,,,,,,,,,,,,,,,,,,0.295,,,,,,0.275,0.19,,0.2
31,0,0,False,K_Leaf|7_Bell|U_Heart|O_Bell|10_Heart|O_Acorn|10_Bell|8_Bell,2:8_Heart|3:U_Leaf,,U_Heart|O_Bell|10_Heart|O_Acorn,10_Heart,0.245,U_Heart,0.27,False,0.025000000000000022,4,,,0.245,,,,,,,,,,,,,,,,,,,,,,0.195,0.23,,,,,0.27,
31,0,1,True,O_Leaf|O_Heart|7_Heart|9_Heart|K_Acorn|A_Bell|8_Leaf|A_Leaf,2:8_Heart|3:U_Leaf|0:10_Heart,,O_Leaf|O_Heart|7_Heart|9_Heart,O_Leaf,0.765,O_Leaf,0.765,False,0.0,4,,,,,,,0.64,,,,,,,,0.635,,,,,,,,,,,,0.745,0.765,,,,
31,1,1,True,O_Heart|7_Heart|9_Heart|K_Acorn|A_Bell|8_Leaf|A_Leaf,,8_Heart|U_Leaf|10_Heart|O_Leaf,O_Heart|7_Heart|9_Heart|K_Acorn|A_Bell|8_Leaf|A_Leaf,O_Heart,0.745,A_Leaf,0.9,True,0.15500000000000003,7,,,,,,,0.71,,,,,0.69,,,0.725,,,0.705,,0.9,0.79,,,,,,0.745,,,,,
31,1,3,False,U_Bell|9_Bell|U_Acorn|K_Heart|9_Acorn|9_Leaf|K_Bell,1:O_Heart|2:A_Heart,8_Heart|U_Leaf|10_Heart|O_Leaf,U_Bell|U_Acorn|K_Heart,U_Bell,0.25,U_Bell,0.25,False,0.0,3,,,,,,,,,,,,,,,,,,,,,,,0.185,,,,,,0.22,0.25,,
31,1,0,False,K_Leaf|7_Bell|U_Heart|O_Bell|O_Acorn|10_Bell|8_Bell,1:O_Heart|2:A_Heart|3:U_Bell,8_Heart|U_Leaf|10_Heart|O_Leaf,U_Heart|O_Bell|O_Acorn,O_Acorn,0.42,O_Acorn,0.42,False,0.0,3,,,,,,,,,,,,,,,,,,,,,,,,,0.42,0.1,,,,,0.13,
31,2,0,False,K_Leaf|7_Bell|U_Heart|O_Bell|10_Bell|8_Bell,,8_Heart|U_Leaf|10_Heart|O_Leaf|O_Heart|A_Heart|U_Bell|O_Acorn,K_Leaf|7_Bell|U_Heart|O_Bell|10_Bell|8_Bell,U_Heart,0.38,7_Bell,0.625,True,0.245,6,,0.34,,,,0.625,,,,0.545,,,,,,,,,,,,,,0.385,,0.31,,,,,0.38,
31,2,1,True,7_Heart|9_Heart|K_Acorn|A_Bell|8_Leaf|A_Leaf,0:U_Heart,8_Heart|U_Leaf|10_Heart|O_Leaf|O_Heart|A_Heart|U_Bell|O_Acorn,7_Heart|9_Heart,7_Heart,0.635,9_Heart,0.66,False,0.025000000000000022,2,,,,,,,0.635,,,,,,,,0.66,,,,,,,,,,,,,,,,,
